,age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
170,48.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.0480098782732848
171,44.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.03375565243151809
172,36.0,9.0,2.0,6.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.042278578986889664
173,33.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04019397257505705
174,39.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0667093251434991
175,39.0,10.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.05657401607250604
176,36.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.03506338105516425
177,39.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.040910486780227746
178,32.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.04400036853046472
179,35.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.07249421079495075
180,78.0,5.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,-3.4,92.649,-30.1,0.718,5017.5,0.35870667256471084
181,42.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,-1.7,94.027,-38.3,0.898,4991.6,0.32198916721683873
182,29.0,9.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,-3.0,92.713,-33.0,0.709,5023.5,0.2978563632472298
183,24.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.08649354261300908
184,29.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.06526060981521063
185,40.0,0.0,2.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,0.033162818403128715
186,39.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.024246877469107114
187,52.0,4.0,1.0,3.0,1.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.02663651305039611
188,52.0,4.0,0.0,6.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.03357321168994809
189,20.0,2.0,2.0,3.0,0.0,1.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0392748394622089
190,35.0,9.0,2.0,3.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.04797704991687756
191,54.0,5.0,1.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03184389472998263
192,57.0,9.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,0.04520458403121675
193,43.0,9.0,2.0,6.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.03656863306114785
194,33.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.07861974025167941
195,29.0,0.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.05266265845335874
196,49.0,6.0,1.0,5.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.02636067939906068
197,39.0,9.0,2.0,5.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.05178778022553775
198,36.0,10.0,0.0,3.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,0.023207136970387707
199,44.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.04959433314584444
200,54.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-1.8,93.075,-47.1,1.483,5099.1,0.15455468797900382
201,28.0,9.0,2.0,6.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.04336537480297352
202,43.0,4.0,1.0,5.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027669370428002334
203,42.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.031930978325986896
204,26.0,1.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.04635521438760008
205,43.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027578489923878822
206,32.0,4.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.03389244097088669
207,27.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.026311484770419655
208,56.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05098309464780266
209,41.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05175641845069088
210,34.0,9.0,1.0,5.0,1.0,0.0,0.0,1.0,2.0,9.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.058333323272102756
211,32.0,9.0,0.0,5.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.0436120502282176
212,69.0,5.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,-3.4,92.431,-26.9,0.722,5017.5,0.4255984960905449
213,46.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,-1.7,94.027,-38.3,0.898,4991.6,0.5128428211084268
214,35.0,0.0,2.0,6.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,0.08335904129082128
215,44.0,6.0,0.0,5.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,-1.7,94.055,-39.8,0.742,4991.6,0.49913909581734434
216,38.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.044681324152850636
217,33.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.030802988530140542
218,31.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,-1.7,94.027,-38.3,0.904,4991.6,0.6326535891352653
219,48.0,3.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.033033019837863206
220,46.0,9.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.07179272325223723
221,33.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,0.2506311109819217
222,31.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,2.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.03973216369957772
223,43.0,9.0,1.0,2.0,0.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.03196921983844754
224,34.0,0.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.959,5228.1,0.04203117480809422
225,27.0,7.0,2.0,5.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.05584383892887312
226,50.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027992913843052483
227,39.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.033628785153251475
228,28.0,9.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.07236379181158048
229,48.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.017974897488187376
230,23.0,8.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,-2.9,92.201,-31.4,0.881,5076.2,0.24807522919798142
231,65.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,-2.9,92.963,-40.8,1.266,5076.2,0.3797515941877908
232,34.0,1.0,1.0,6.0,0.0,1.0,0.0,6.0,4.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.07370548729493533
233,31.0,7.0,1.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,0.3821862983374163
234,37.0,0.0,1.0,6.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,-3.0,92.713,-33.0,0.706,5023.5,0.6839611050440055
235,31.0,9.0,1.0,5.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,-1.7,94.055,-39.8,0.723,4991.6,0.10879745302031617
236,49.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.03888936934645368
237,50.0,4.0,1.0,6.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,-1.1,94.601,-49.5,0.942,4963.6,0.45889173014886486
238,52.0,1.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,10.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.01718805380719244
239,35.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.0757048304768154
240,32.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,0.08046261598889583
241,45.0,9.0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.05915742484863547
242,49.0,9.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0.026732696968236856
243,28.0,9.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0.08504803190111596
244,40.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.03639066164485616
245,41.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.962,5228.1,0.04987679675311999
246,40.0,9.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.965,5228.1,0.04943026628533931
247,50.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.048004902232411564
248,31.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,3.0,1.0,0.0,1.0,-1.1,94.601,-49.5,0.982,4963.6,0.10410977179808888
249,31.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,-2.9,92.201,-31.4,0.884,5076.2,0.5985886205356328
250,31.0,1.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.0528645206814525
251,23.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,0.23152506276942655
252,35.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0680083154965457
253,36.0,9.0,1.0,5.0,1.0,0.0,1.0,6.0,4.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.02786355789300154
254,35.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,3.0,6.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.032219019859180936
255,29.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.04050100956418733
256,41.0,1.0,1.0,2.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.030347611180712553
257,31.0,9.0,2.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.05527036360327848
258,39.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05717374603340427
259,46.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027252366487594003
260,42.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.03935059391953394
261,36.0,0.0,2.0,6.0,1.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.07678460889900426
262,23.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.591334690334647
263,40.0,7.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.030099839929995167
264,50.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,-1.8,93.075,-47.1,1.41,5099.1,0.0827832745503807
265,32.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,2.0,-0.1,93.2,-42.0,4.12,5195.8,0.11148288198479528
266,29.0,1.0,1.0,3.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.03202344148493514
267,45.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.11423055062141227
268,59.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.16421903481763478
269,40.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.04209509528150849
270,32.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.05945035615156096
271,37.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,-1.8,93.075,-47.1,1.423,5099.1,0.24501330117143244
272,55.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.023822407410668826
273,30.0,9.0,1.0,6.0,0.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.056568497305716586
274,32.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.03963974767806978
275,56.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05646179454342701
276,28.0,7.0,1.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.03620826011338782
277,53.0,5.0,0.0,5.0,1.0,1.0,1.0,6.0,4.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.02989571907266764
278,32.0,1.0,1.0,5.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.1297588248605354
279,35.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,14.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.028698095494729865
280,38.0,0.0,1.0,3.0,1.0,1.0,0.0,6.0,3.0,3.0,0.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.06954264140583362
281,31.0,9.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04080987687079672
282,44.0,0.0,1.0,6.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0.07273547246039685
283,36.0,9.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0570808960274047
284,46.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.027818757354486388
285,35.0,9.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.03898419715209788
286,26.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.07746711157280657
287,40.0,7.0,2.0,3.0,1.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.03854916282756784
288,25.0,8.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,-2.9,92.963,-40.8,1.281,5076.2,0.27103113344849644
289,42.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.04267843588412525
290,36.0,9.0,1.0,5.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.029011323122468246
291,47.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.04264906927801487
292,54.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.05558774090490797
293,98.0,5.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,1.0,-3.4,92.431,-26.9,0.73,5017.5,0.25094057368017963
294,58.0,5.0,1.0,5.0,1.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.03846655579383088
295,57.0,4.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,3.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.03635187448235549
296,30.0,9.0,1.0,5.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.052949108244888236
297,20.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,-2.9,92.201,-31.4,0.879,5076.2,0.48353275463899587
298,51.0,0.0,2.0,6.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,-2.9,92.963,-40.8,1.268,5076.2,0.388625106080561
299,52.0,4.0,0.0,6.0,1.0,0.0,1.0,6.0,3.0,4.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.022382453253863403
300,49.0,9.0,0.0,6.0,1.0,1.0,1.0,6.0,4.0,8.0,0.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.015580292046181669
301,36.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.048152046722170334
302,41.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.04335181650494454
303,29.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.08500940507269054
304,46.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-2.9,92.201,-31.4,0.881,5076.2,0.30325472478650534
305,54.0,0.0,1.0,6.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,-1.8,92.843,-50.0,1.56,5099.1,0.4992935527960717
306,56.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0.036823985108864726
307,39.0,9.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0.033781667187305325
308,50.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.05111405721977105
309,26.0,9.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.07940434156509109
310,29.0,9.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.05544810008943862
311,38.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.06854739722140184
312,41.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.03365145127394083
313,47.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.052351738621519504
314,44.0,5.0,1.0,2.0,1.0,0.0,1.0,6.0,0.0,42.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.006879676220510212
315,38.0,9.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.05543883631982817
316,29.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,0.04953851299098169
317,38.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.061235937908147776
318,39.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.035129388132014445
319,31.0,8.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,-1.7,94.027,-38.3,0.899,4991.6,0.512669990006128
320,59.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.15478332787352966
321,37.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,4.0,0.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0.03640365318525651
322,36.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.0421327483012688
323,32.0,1.0,2.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.025845593337042918
324,37.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.05607133756859465
325,31.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,3.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.03047611628045901
326,30.0,9.0,2.0,6.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,-1.1,94.199,-37.5,0.879,4963.6,0.3843754904731967
327,30.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04815847108493525
328,50.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,1.4,94.465,-41.8,4.96,5228.1,0.039456970681330465
329,50.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.03311388445949565
330,48.0,9.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04995942295765648
331,45.0,9.0,1.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.03566504195660922
332,56.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,-2.9,92.201,-31.4,0.883,5076.2,0.5395359849589859
333,35.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,-2.9,92.469,-33.6,0.933,5076.2,0.21170841121105757
334,50.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,1.4,93.444,-36.1,4.962,5228.1,0.047700887293172296
335,32.0,9.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.034592191633878486
336,31.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.04142694608822832
337,34.0,9.0,2.0,6.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.04499678973469611
338,46.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.1350061967239298
339,38.0,7.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.04462591982176306
340,45.0,1.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.030297760891379758
